num_subjects,seed,split_type,subject,space,Bal_Acc,F1,Kappa
80,1,trait,,Raw,0.8049759957682223,0.8000780257240547,0.7983272676025449
80,1,trait,,Trait_LDA,0.4331048113541417,0.3955525548011473,0.41847840392562696
80,1,trait,,State_LDA,0.12229346380984851,0.06882948166394595,0.10737727424521659
80,1,trait,,Joint_LDA,0.03348679848679849,0.018320880073387818,0.02144625720604365
80,2,trait,,Raw,0.8247427224180868,0.8195508576895321,0.8193761589874836
80,2,trait,,Trait_LDA,0.4127625417448503,0.3784679666929982,0.40124939952188576
80,2,trait,,State_LDA,0.11136510247207557,0.06187398176953747,0.09710465825198078
80,2,trait,,Joint_LDA,0.037188223178935255,0.006708456724675576,0.02258140770088435
80,3,trait,,Raw,0.7592155316411766,0.7514075961215158,0.751877984894803
80,3,trait,,Trait_LDA,0.36702298233882713,0.32402170253744983,0.3562238159256583
80,3,trait,,State_LDA,0.0983718228226143,0.04954111697389555,0.08403590815086415
80,3,trait,,Joint_LDA,0.03630184839908845,0.01757365437356316,0.023995375421179466
80,4,trait,,Raw,0.7897885402095495,0.7853345711849837,0.7847509965850898
80,4,trait,,Trait_LDA,0.4486479837224378,0.41534045522174806,0.44094505616874446
80,4,trait,,State_LDA,0.11658424989637708,0.06052721314543019,0.10269924330465863
80,4,trait,,Joint_LDA,0.03688326640339024,0.019325444940722702,0.023172550157802396
80,5,trait,,Raw,0.7786660230052551,0.7698574595915039,0.7732577029534117
80,5,trait,,Trait_LDA,0.39823233701826377,0.3583601040820733,0.38897302684309776
80,5,trait,,State_LDA,0.1251445926437859,0.07023685476841415,0.11149844920630558
80,5,trait,,Joint_LDA,0.02752350398153841,0.015719428971873443,0.014107475143041892
80,6,trait,,Raw,0.779584877243329,0.766450989306494,0.7717324245133387
80,6,trait,,Trait_LDA,0.41220771141081897,0.37609082248126724,0.40241426000640423
80,6,trait,,State_LDA,0.12136925746658767,0.06188440962535384,0.10907388728542611
80,6,trait,,Joint_LDA,0.03480488540822302,0.017606072922019968,0.022677881505641984
80,7,trait,,Raw,0.801460288264661,0.7929666979308742,0.7943578569366602
80,7,trait,,Trait_LDA,0.40824055604610365,0.37583587758267234,0.39902810297912683
80,7,trait,,State_LDA,0.11756015396388482,0.06228880180712548,0.10215970714680134
80,7,trait,,Joint_LDA,0.03068678129146395,0.015011353198872887,0.017275847079168627
80,8,trait,,Raw,0.7903327792593773,0.780651049473234,0.7843463677433029
80,8,trait,,Trait_LDA,0.43776791030605466,0.3992775055917762,0.4281975728662457
80,8,trait,,State_LDA,0.12344646973726961,0.0587617418941346,0.10853277810939632
80,8,trait,,Joint_LDA,0.036100168028380106,0.009992760858652906,0.025672073005361673
80,9,trait,,Raw,0.7919494382990077,0.7845399630992294,0.7861524656409976
80,9,trait,,Trait_LDA,0.43920951915108297,0.39893621537466656,0.42893912084330854
80,9,trait,,State_LDA,0.10384570269048402,0.05096286717415599,0.09079479566416959
80,9,trait,,Joint_LDA,0.04225885415523337,0.010100394972999053,0.02695733379699483
all,0,trait,,Raw,0.7547505468953797,0.7453495116304504,0.748658354470618
all,0,trait,,Trait_LDA,0.356851004870861,0.3184031090928295,0.34967714620597856
all,0,trait,,State_LDA,0.0980171166580159,0.05105401774732125,0.08625085745863903
all,0,trait,,Joint_LDA,0.026698911475343232,0.012655913085129929,0.01748813847171904
10,0,within_state,S009,Raw,0.3755555555555556,0.2848324514991182,0.24812030075187963
10,0,within_state,S009,Trait_LDA,0.3755555555555556,0.2848324514991182,0.24812030075187963
10,0,within_state,S009,State_LDA,0.38,0.2709986772486772,0.2533831077928137
10,0,within_state,S009,Joint_LDA,0.3977777777777778,0.2888888888888889,0.2814093648585999
10,0,within_state,S010,Raw,0.27269841269841266,0.19715219421101773,0.0862068965517242
10,0,within_state,S010,Trait_LDA,0.27269841269841266,0.19715219421101773,0.0862068965517242
10,0,within_state,S010,State_LDA,0.27349206349206345,0.17625661375661375,0.06738197424892711
10,0,within_state,S010,Joint_LDA,0.30380952380952386,0.24240601503759396,0.10712742980561563
10,0,within_state,S021,Raw,0.3686868686868687,0.2887109077040427,0.21921921921921916
10,0,within_state,S021,Trait_LDA,0.3686868686868687,0.2887109077040427,0.21921921921921916
10,0,within_state,S021,State_LDA,0.302020202020202,0.2414084920478782,0.1648351648351648
10,0,within_state,S021,Joint_LDA,0.2952020202020202,0.22424242424242424,0.16624472573839655
10,0,within_state,S044,Raw,0.38055555555555554,0.23037518037518037,0.19509476031215156
10,0,within_state,S044,Trait_LDA,0.38055555555555554,0.23037518037518037,0.19509476031215156
10,0,within_state,S044,State_LDA,0.38055555555555554,0.22651778329197683,0.19569253620497595
10,0,within_state,S044,Joint_LDA,0.3638888888888888,0.219176126222603,0.17421991084695387
10,0,within_state,S065,Raw,0.2212121212121212,0.15092592592592594,0.051641586867305134
10,0,within_state,S065,Trait_LDA,0.2212121212121212,0.15092592592592594,0.051641586867305134
10,0,within_state,S065,State_LDA,0.31121212121212116,0.22101972101972098,0.1503683858004019
10,0,within_state,S065,Joint_LDA,0.30636363636363634,0.217002442002442,0.14722689075630235
10,0,within_state,S072,Raw,0.37555555555555553,0.2798451548451549,0.2453213995117982
10,0,within_state,S072,Trait_LDA,0.37555555555555553,0.2798451548451549,0.2453213995117982
10,0,within_state,S072,State_LDA,0.4022222222222222,0.28042780748663104,0.2704453441295549
10,0,within_state,S072,Joint_LDA,0.3377777777777778,0.2598814229249012,0.2025213501423342
10,0,within_state,S076,Raw,0.3111111111111111,0.16511266511266512,0.16527942925089179
10,0,within_state,S076,Trait_LDA,0.3111111111111111,0.16511266511266512,0.16527942925089179
10,0,within_state,S076,State_LDA,0.29111111111111115,0.15515873015873016,0.13978494623655924
10,0,within_state,S076,Joint_LDA,0.27111111111111114,0.14787581699346405,0.12177707259024206
10,0,within_state,S087,Raw,0.22380952380952382,0.1638888888888889,0.07547169811320753
10,0,within_state,S087,Trait_LDA,0.22380952380952382,0.1638888888888889,0.07547169811320753
10,0,within_state,S087,State_LDA,0.27103174603174607,0.2148148148148148,0.13377926421404684
10,0,within_state,S087,Joint_LDA,0.31238095238095237,0.2366013071895425,0.1486486486486488
10,0,within_state,S104,Raw,0.2545454545454545,0.18563512361466328,0.06609195402298862
10,0,within_state,S104,Trait_LDA,0.2545454545454545,0.18563512361466328,0.06609195402298862
10,0,within_state,S104,State_LDA,0.27272727272727276,0.17523056653491434,0.08301158301158296
10,0,within_state,S104,Joint_LDA,0.2590909090909091,0.16793843974371359,0.08916586768935741
10,0,within_state,S106,Raw,0.14941724941724943,0.11530740606827565,-0.014409221902017322
10,0,within_state,S106,Trait_LDA,0.14941724941724943,0.11530740606827565,-0.014409221902017322
10,0,within_state,S106,State_LDA,0.12972027972027972,0.0988095238095238,-0.04428904428904423
10,0,within_state,S106,Joint_LDA,0.11025641025641027,0.08110599078341013,-0.05954109787975592
10,1,within_state,S003,Raw,0.29939393939393943,0.24799210301969757,0.1561181434599156
10,1,within_state,S003,Trait_LDA,0.29939393939393943,0.24799210301969757,0.1561181434599156
10,1,within_state,S003,State_LDA,0.23272727272727273,0.17749287749287748,0.09386973180076641
10,1,within_state,S003,Joint_LDA,0.258989898989899,0.1691919191919192,0.10776361529548073
10,1,within_state,S005,Raw,0.20545454545454547,0.14172839506172838,0.0447308567096284
10,1,within_state,S005,Trait_LDA,0.20545454545454547,0.14172839506172838,0.0447308567096284
10,1,within_state,S005,State_LDA,0.2254545454545455,0.16985912638086553,0.07228915662650603
10,1,within_state,S005,Joint_LDA,0.22363636363636363,0.16511387163561078,0.0680786686838124
10,1,within_state,S029,Raw,0.2241025641025641,0.17640345765345766,0.06666666666666665
10,1,within_state,S029,Trait_LDA,0.2241025641025641,0.17640345765345766,0.06666666666666665
10,1,within_state,S029,State_LDA,0.12666666666666665,0.09342814048696402,-0.01699970175961818
10,1,within_state,S029,Joint_LDA,0.2653846153846154,0.21923422861111916,0.1360806403794842
