num_subjects,seed,split_type,subject,space,Bal_Acc,F1,Kappa
10,3,within_state,5.0,Raw,0.5,0.4817813765182186,0.0
10,3,within_state,5.0,Trait_LDA,0.5,0.4817813765182186,0.0
10,3,within_state,5.0,State_LDA,0.40625,0.3913913913913914,-0.1875
10,3,within_state,5.0,Joint_LDA,0.40625,0.3913913913913914,-0.1875
10,3,within_state,6.0,Raw,0.40625,0.4056695992179863,-0.1875
10,3,within_state,6.0,Trait_LDA,0.40625,0.4056695992179863,-0.1875
10,3,within_state,6.0,State_LDA,0.40625,0.4056695992179863,-0.1875
10,3,within_state,6.0,Joint_LDA,0.40625,0.4056695992179863,-0.1875
10,3,within_state,7.0,Raw,0.65625,0.6559139784946236,0.3125
10,3,within_state,7.0,Trait_LDA,0.65625,0.6559139784946236,0.3125
10,3,within_state,7.0,State_LDA,0.65625,0.6559139784946236,0.3125
10,3,within_state,7.0,Joint_LDA,0.65625,0.6559139784946236,0.3125
10,3,within_state,8.0,Raw,0.40625,0.4056695992179863,-0.1875
10,3,within_state,8.0,Trait_LDA,0.40625,0.4056695992179863,-0.1875
10,3,within_state,8.0,State_LDA,0.40625,0.4056695992179863,-0.1875
10,3,within_state,8.0,Joint_LDA,0.40625,0.4056695992179863,-0.1875
10,3,within_state,9.0,Raw,0.8666666666666667,0.8666666666666667,0.7333333333333334
10,3,within_state,9.0,Trait_LDA,0.8666666666666667,0.8666666666666667,0.7333333333333334
10,3,within_state,9.0,State_LDA,0.8333333333333334,0.8331479421579533,0.6666666666666667
10,3,within_state,9.0,Joint_LDA,0.8333333333333334,0.8331479421579533,0.6666666666666667
10,4,within_state,1.0,Raw,0.84375,0.8435972629521017,0.6875
10,4,within_state,1.0,Trait_LDA,0.84375,0.8435972629521017,0.6875
10,4,within_state,1.0,State_LDA,0.8125,0.8117647058823529,0.625
10,4,within_state,1.0,Joint_LDA,0.8125,0.8117647058823529,0.625
10,4,within_state,10.0,Raw,0.4375,0.4375,-0.125
10,4,within_state,10.0,Trait_LDA,0.4375,0.4375,-0.125
10,4,within_state,10.0,State_LDA,0.4375,0.4375,-0.125
10,4,within_state,10.0,Joint_LDA,0.4375,0.4375,-0.125
10,4,within_state,11.0,Raw,0.78125,0.7757757757757757,0.5625
10,4,within_state,11.0,Trait_LDA,0.78125,0.7757757757757757,0.5625
10,4,within_state,11.0,State_LDA,0.75,0.746031746031746,0.5
10,4,within_state,11.0,Joint_LDA,0.75,0.746031746031746,0.5
10,4,within_state,13.0,Raw,0.40625,0.4009852216748768,-0.1875
10,4,within_state,13.0,Trait_LDA,0.40625,0.4009852216748768,-0.1875
10,4,within_state,13.0,State_LDA,0.40625,0.4009852216748768,-0.1875
10,4,within_state,13.0,Joint_LDA,0.40625,0.4009852216748768,-0.1875
10,4,within_state,14.0,Raw,0.53125,0.530791788856305,0.0625
10,4,within_state,14.0,Trait_LDA,0.53125,0.530791788856305,0.0625
10,4,within_state,14.0,State_LDA,0.59375,0.5933528836754643,0.1875
10,4,within_state,14.0,Joint_LDA,0.59375,0.5933528836754643,0.1875
10,4,within_state,3.0,Raw,0.78125,0.7810361681329423,0.5625
10,4,within_state,3.0,Trait_LDA,0.78125,0.7810361681329423,0.5625
10,4,within_state,3.0,State_LDA,0.78125,0.7793103448275862,0.5625
10,4,within_state,3.0,Joint_LDA,0.78125,0.7793103448275862,0.5625
10,4,within_state,5.0,Raw,0.5625,0.5555555555555556,0.125
10,4,within_state,5.0,Trait_LDA,0.5625,0.5555555555555556,0.125
10,4,within_state,5.0,State_LDA,0.5625,0.5555555555555556,0.125
10,4,within_state,5.0,Joint_LDA,0.5625,0.5555555555555556,0.125
10,4,within_state,6.0,Raw,0.59375,0.5933528836754643,0.1875
10,4,within_state,6.0,Trait_LDA,0.59375,0.5933528836754643,0.1875
